59b8775d9d47088d6e8fb36af5a2cf87,12 April 2021  16:40 PM,12 April 2021  16:52 PM,11 хв 42 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
f6662d314e7d42c4cbdf4b1c8c8f4f0a,12 April 2021  16:54 PM,12 April 2021  17:02 PM,8 хв 25 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
54375b64f3bc6226171b0fa210a84158,12 April 2021  20:27 PM,12 April 2021  20:36 PM,9 хв 17 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
2ff8b7b79da30e62a921fbb082202ae7,13 April 2021  09:46 AM,13 April 2021  09:54 AM,8 хв 19 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
b9f69f6e26513b9c928435e6460bad72,13 April 2021  13:45 PM,13 April 2021  13:59 PM,14 хв 1 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
432386202a28a78b3e2724fd7a76ba2b,13 April 2021  14:15 PM,13 April 2021  14:30 PM,14 хв 57 сек,"8,17","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,00","0,50","0,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,17"
4b670cf0f62a6eb8346c4e3efe072325,13 April 2021  14:21 PM,13 April 2021  14:40 PM,18 хв 31 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
d893358162d35d1a8ad10a042034c2e2,13 April 2021  15:15 PM,13 April 2021  15:35 PM,19 хв 55 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
ec839818774c4bdff0557ac0cd927a43,15 April 2021  13:41 PM,15 April 2021  13:55 PM,13 хв 57 сек,"7,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50",-,"0,50","0,00","0,50","0,50","0,50","0,00","0,00","0,50","0,50",-
cb5bdac078ea5b77443c349a1293f896,15 April 2021  18:04 PM,15 April 2021  18:14 PM,9 хв 25 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
f64c63f9522fc70e34cd557f2209e725,16 April 2021  09:02 AM,16 April 2021  09:28 AM,25 хв 53 сек,"9,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,00","0,50"
0a0544aff660e37c45ae7ea13c823d64,16 April 2021  19:37 PM,16 April 2021  20:04 PM,26 хв 48 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
2fa9d2fa83b75d5f080ea4bfbc389825,16 April 2021  22:07 PM,16 April 2021  22:37 PM,29 хв 45 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
7cebdec264ec7487d1d2f2e864215d59,17 April 2021  18:49 PM,17 April 2021  18:59 PM,10 хв 3 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
05aa7314484cacd5a878cbeed9fab58f,18 April 2021  11:26 AM,18 April 2021  11:45 AM,19 хв 21 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
10c64f3d79dcdeb98c1ebc6e616b1220,18 April 2021  16:11 PM,18 April 2021  16:29 PM,18 хв 7 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
33b0500ed04e4fcac652aeeb2c872531,18 April 2021  16:57 PM,18 April 2021  17:06 PM,9 хв 5 сек,"10,00","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50","0,50"
